store,id,public_id,is_active,publication_status,raw_title,job_title,url,application_url,department,location,workplace_address,salary_range,description,duration,hours,availability,academic_course,academic_workload,academic_office_hours,academic_supervisor,academic_appointment_type,academic_schedule,academic_term,benefits,required_skills,experience_requirements,education_requirements,license_requirements,language_requirements,certification_requirements,software_requirements,medical_requirements,responsibility_tags,qualification_tags,quality_flags
"archive","APTPUO---Automne-2026---AHL2550-A00_JR35657","3255","0","fully_parsed","Course Instructor","Course Instructor","https://uottawa.wd3.myworkdayjobs.com/en-US/uOttawa_External_Career_Site/job/Ottawa-ON/APTPUO---Automne-2026---AHL2550-A00_JR35657","https://uottawa.wd3.myworkdayjobs.com/en-US/uOttawa_External_Career_Site/job/Ottawa-ON/APTPUO---Automne-2026---AHL2550-A00_JR35657","Faculté des arts / Faculty of Arts","Ottawa, ON","","$239.47 hour","## Overview\nInitiation au domaine émergent en études contemplatives et le bien-être. Identification des différentes traditions culturelles (historiques et contemporaines) pour appuyer la concentration, ainsi que qu'élargir et approfondir la pleine conscience. Étude critique et expérience de certaines méthodes pour favoriser l'empathie, la santé et le bien-être.\n\n## Responsibilities\n- Teach content on contemplative studies literature from a comparative humanities perspective\n- Guide students in contemplative practices\n- Deliver lectures and facilitate discussions (Tuesdays 13:00-14:30, Thursdays 11:30-13:00) via web conference\n\n## Qualifications\n- Successful teaching experience of university-level content on contemplative studies literature\n- Experience supervising students in contemplative practices\n- Preference given to candidates whose own research is in mindfulness or contemplative studies, with relevant scholarly publications","","","","AHL2550","","","","","","Fall 2026","[]","[""Meditation"",""lectio divina"",""contemplative art"",""labyrinth walking""]","","","","","","","","[""Education & mentoring"",""Client care""]","[""Education & mentoring"",""Client care"",""Research & improvement"",""Student""]","[""description_over_500_chars""]"
"archive","APTPUO---Automne-2026---APA-2534---Administration-des-services-de-loisir--de-sport-et-d-activit-physique_JR37790","3269","0","fully_parsed","Administration des services de loisir, de sport et d'activité physique","Administration des services de loisir, de sport et d'activité physique","https://uottawa.wd3.myworkdayjobs.com/en-US/uOttawa_External_Career_Site/job/Ottawa-ON/APTPUO---Automne-2026---APA-2534---Administration-des-services-de-loisir--de-sport-et-d-activit-physique_JR37790","https://uottawa.wd3.myworkdayjobs.com/en-US/uOttawa_External_Career_Site/job/Ottawa-ON/APTPUO---Automne-2026---APA-2534---Administration-des-services-de-loisir--de-sport-et-d-activit-physique_JR37790","École des sciences de l'activité physique / School of Human Kinetics","Ottawa, ON","","$239.47 hour","## Overview\nConnaissances de base en administration. Planification, organisation, recrutement de personnel, évaluation, processus décisionnel et communication. Organisation de tournois, procédures des réunions, aspects juridiques et gestion du temps.\n\n## Qualifications\n- Préférence aux candidats titulaires d'un doctorat en activité physique (Administration du Sport) ou dans un domaine en rapport avec la formation\n- L’expérience en milieu universitaire est un atout\n\n## Compensation & Benefits\n- Enseignement / Teaching: $239.47 de l'heure (2024-2025)\n- 39 heures d'enseignement par trimestre\n- Les taux n'incluent pas la paie de vacances ni la paie légale. Ces taux seront appliqués jusqu'à la ratification d'une nouvelle convention collective.","","","","APA 2534 — Administration des services de loisir, de sport et d'activité physique","","","","","","Fall 2026","[]","[]","","[""Master en activité physique (Administration du Sport) ou dans un domaine en rapport avec la formation""]","[]","","","","","[]","","[""description_over_500_chars""]"
"archive","APTPUO---Automne-2026---AUD5710-Concepts-d-orthophonie-pertinents--l-audiologie_JR37906","4356","0","fully_parsed","Concepts d'orthophonie pertinents à l'audiologie","Concepts d'orthophonie pertinents à l'audiologie","https://uottawa.wd3.myworkdayjobs.com/en-US/uOttawa_External_Career_Site/job/Lees-Campus/APTPUO---Automne-2026---AUD5710-Concepts-d-orthophonie-pertinents--l-audiologie_JR37906","https://uottawa.wd3.myworkdayjobs.com/en-US/uOttawa_External_Career_Site/job/Lees-Campus/APTPUO---Automne-2026---AUD5710-Concepts-d-orthophonie-pertinents--l-audiologie_JR37906","School of Rehabilitation Sciences","Ottawa, ON","","$239.47 hour","## Overview\nAUD 5710 Concepts d'orthophonie pertinents à l'audiologie: General concepts of typical and atypical speech and language development. Introduction to speech and language disorders and their effects on communication.\n\n## Responsibilities\n- Deliver lectures in French (23 hours) from September 9 to December 15, 2026.\n\n## Qualifications\n- Clinical experience in speech-language pathology (minimum 5 years).","","","","AUD5710 — Concepts d'orthophonie pertinents à l'audiologie","","","","","","Fall 2026","[]","[""5 years clinical experience in speech-language pathology""]","","","","[]","","","","[]","","[]"
"archive","APTPUO---Automne-2026---CML3503-A00---Droit-municipal_JR36926","4029","0","fully_parsed","","Professor - Droit municipal","https://uottawa.wd3.myworkdayjobs.com/en-US/uOttawa_External_Career_Site/job/Ottawa-ON/APTPUO---Automne-2026---CML3503-A00---Droit-municipal_JR36926","","Common Law Section","Ottawa, ON","","$239.47 hour","## Overview\nStudy of municipal powers, composition of a municipal council, responsibilities of municipal representatives, validity and enforcement of by-laws, role of assessment, municipal tax, and expropriation.\n\n## Responsibilities\n- Deliver course CML3503 Droit municipal according to schedule (Tuesdays 4:00 PM - 6:50 PM)\n\n## Qualifications\n- LL.B. or J.D. (or equivalent)\n- Member in good standing of the Ontario Bar (or equivalent)\n- Significant experience in municipal law\n- Previous teaching experience in this course is an asset","","","","CML3503 — )","","","","","","Fall 2026","[]","[""LL.B. or J.D. (or equivalent)"",""Member in good standing of the Ontario Bar (or equivalent)"",""Significant experience in municipal law""]","","","","[""French""]","","","","","","[""description_over_500_chars""]"
"archive","APTPUO---Automne-2026---DVM-6511-A00_JR36754","4052","0","fully_parsed","","Thèmes choisis en croissance économique, secteur privé et inclusion sociale","https://uottawa.wd3.myworkdayjobs.com/en-US/uOttawa_External_Career_Site/job/Ottawa-ON/APTPUO---Automne-2026---DVM-6511-A00_JR36754","","Faculty of Social Sciences","Ottawa, ON","","$239.47 hour","## Overview\nDVM 6511 Thèmes choisis en croissance économique, secteur privé et inclusion sociale (3 crédits) - Course given in person.\n\n## Responsibilities\n- Deliver lectures (Wednesday 8:30-11:20)\n- Prepare course materials\n- Grade assignments and exams\n- Hold office hours and student consultations\n- Manage course administration\n\n## Qualifications\n- University teaching experience is an asset\n- Candidates must submit a draft course outline (1-2 pages) showing how they will address course themes (poverty and inequality, solidarity economy, BRICS+ countries, public-private partnerships, etc.)","","","","","","","","","","Fall 2026","[]","[]","","[""Completed or nearly completed PhD in international development or related field""]","[]","","","","","","","[""description_over_500_chars""]"
"archive","APTPUO---Automne-2026---EDU-5585---C00-DS00---Psychopdagogie-de-l-enfance-et-de-l-adolescence_JR37654","1480","0","fully_parsed","C00/DS00 - Psychopédagogie de l'enfance et de l'adolescence","C00/DS00 - Psychopédagogie de l'enfance et de l'adolescence","https://uottawa.wd3.myworkdayjobs.com/en-US/uOttawa_External_Career_Site/job/Ottawa-ON/APTPUO---Automne-2026---EDU-5585---C00-DS00---Psychopdagogie-de-l-enfance-et-de-l-adolescence_JR37654","https://uottawa.wd3.myworkdayjobs.com/en-US/uOttawa_External_Career_Site/job/Ottawa-ON/APTPUO---Automne-2026---EDU-5585---C00-DS00---Psychopdagogie-de-l-enfance-et-de-l-adolescence_JR37654","Faculty of Education","Ottawa, ON","","$239.47 hour","## Overview\nÉtude du développement et de l'apprentissage des compétences physiques, émotives, sociales et cognitives d'enfants d'âges préscolaire et scolaire, incluant l'adolescent. Analyse de modèles d'intervention éducative adaptée et des modèles de prévention des difficultés chez l'enfant et l'adolescent.\n\n## Responsibilities\n- Teaching course EDU 5585 - Psychopédagogie de l'enfance et de l'adolescence during Fall 2026 semester, Tuesdays 14:30-17:30.\n- Bimodal delivery.\n\n## Qualifications\n- Publications in the field within the last five years.\n- Demonstrated expertise in the course subject.\n- Knowledge of teaching methods using information and communication technologies.\n\n## Nice to Have\nAn acceptable level of education and/or experience could be viewed as being equivalent to the educational required and/or demonstrated experience.","","","","EDU 5585 — C00/DS00 - Psychopédagogie de l'enfance et de l'adolescence","","","","","","Fall 2026","[]","[]","","[""PhD in education or related field""]","[]","[""French""]","","","","[""Education & mentoring""]","","[""description_over_500_chars""]"
"archive","APTPUO---Automne-2026---ENV-GEG3502-A00_JR34908","4887","0","hidden","ENV","ENV","https://uottawa.wd3.myworkdayjobs.com/en-US/uOttawa_External_Career_Site/job/Ottawa-ON/APTPUO---Automne-2026---ENV-GEG3502-A00_JR34908","https://uottawa.wd3.myworkdayjobs.com/en-US/uOttawa_External_Career_Site/job/Ottawa-ON/APTPUO---Automne-2026---ENV-GEG3502-A00_JR34908","Department of Geography, Environment and Geomatics","Ottawa, ON","","$239.47 hour","## Overview\nThis is a part-time professor position to teach ENV/GEG3502 Hydrologie during the Fall 2026 semester at the University of Ottawa's main campus. The course covers water on Earth, hydrological measurements, the hydrological cycle, watershed hydrology and landscapes shaped by water.\n\n## Responsibilities\n- Deliver lectures and lab sessions (Tuesdays 13:00-14:30, Thursdays 11:30-13:00, Fridays 11:30-12:50)\n- Teach hydrological measurement techniques and data sources\n- Cover the hydrological cycle from evaporation to runoff\n- Address watershed hydrology and hydrograph separation\n- Explore water-shaped landscapes and water management concepts\n\n## Qualifications\n- Teaching experience","","","","GEG3502","","","","","","Fall 2026","[]","[]","","[""PhD in physical geography or a related discipline""]","[]","","","","","[""Education & mentoring""]","","[""description_over_500_chars""]"
"archive","APTPUO---Automne-2026---FLS-1700---A_JR36951","3945","0","fully_parsed","","Instructeur de langue à temps partiel","https://uottawa.wd3.myworkdayjobs.com/en-US/uOttawa_External_Career_Site/job/Ottawa-ON/APTPUO---Automne-2026---FLS-1700---A_JR36951","","Official Languages and Bilingualism Institute (OLBI)","Ottawa, ON","","$115.43 hour","## Overview\nThis course is an initiation to basic French for true beginners, focusing on the four skills: listening, speaking, reading, and writing. It includes exposure to audio(-visual) documents and short texts, and practice in conversation and producing simple texts. Authentic documents and situations from the health sector are used when possible.\n\n## Responsibilities\n- Deliver online French as a Second Language instruction for the course FLS 1700\n- Prepare and deliver lectures and activities\n- Assess student progress and provide feedback\n- Hold virtual office hours\n\n## Qualifications\n- 2 years — Teaching French as a second language at the college or university level\n- Previous experience teaching this course or an equivalent FLS course\n- Experience with heterogeneous groups\n\n## Compensation & Benefits\n(2024-2025 rates, does not include vacation pay nor statutory pay, subject to collective agreement ratification)\n- Course runs from October 1 to December 10, 2026, on Thursdays 17:00-19:00, totaling 20 work hours","","","","FLS 1700","","","","","","Fall 2026","[]","[""French as a Second Language teaching""]","[""2 years""]","[]","[]","[""French""]","","","","[""Planning & evaluation"",""Client care"",""Operations & compliance""]","[""Education & mentoring""]","[""description_over_500_chars"",""description_over_1000_chars""]"
"archive","APTPUO---Automne-2026---FLS-2622---MD_JR36958","3944","0","fully_parsed","","Instructor - Débutant: Compréhension et expression orale","https://uottawa.wd3.myworkdayjobs.com/en-US/uOttawa_External_Career_Site/job/Ottawa-ON/APTPUO---Automne-2026---FLS-2622---MD_JR36958","","Official Languages and Bilingualism Institute (OLBI)","Ottawa, ON","","$115.43 hour","## Overview\nThis course is for beginners focusing on oral comprehension and production. It covers revision and systematization of French linguistic code applied to oral activities (pronunciation, graphie-phonie relationship, oral grammar, active vocabulary) with strategies for comprehension and production, practical exercises including free conversations, short presentations, role plays, and authentic communication tasks from university administrative settings. Individual practice.\n\n## Responsibilities\n- Deliver lectures and conduct oral comprehension/production exercises\n- Facilitate free conversations, short presentations, role plays\n- Use authentic administrative university tasks for practice\n\n## Qualifications\n- Previous experience teaching this course or equivalent FLS course\n- Experience with heterogeneous groups","","","","FLS 2622 — Débutant: Compréhension et expression orale","","","","","","Fall 2026","[]","","","[]","[]","[""French""]","","","","[""Education & mentoring"",""Operations & compliance""]","[""Education & mentoring""]","[""description_over_500_chars""]"
"archive","APTPUO---Automne-2026---FLS-2810-A_JR36955","3942","0","fully_parsed","","Intermédiaire: Compréhension et expression orale","https://uottawa.wd3.myworkdayjobs.com/en-US/uOttawa_External_Career_Site/job/Ottawa-ON/APTPUO---Automne-2026---FLS-2810-A_JR36955","","Institut des langues officielles et du bilinguisme / Official Languages and Bilingualism Institute (OLBI)","Ottawa, ON","","$115.43 hour","## Responsibilities\n- Teach oral comprehension and production activities (pronunciation, sound-letter relationship, oral grammar, active vocabulary) using authentic communication tasks from the health sector\n- Conduct individual practice sessions\n- Hold classes on Thursdays from 5:00 PM to 7:00 PM (October 1 to December 10, 2026; no class during reading week)\n\n## Qualifications\n- 2 years — Teaching French as a second language at the college and/or university level\n- Previous experience teaching this course or an equivalent FLS course\n- Experience with heterogeneous groups","","","","FLS 2810 — Intermédiaire: Compréhension et expression orale","","","","","","Fall 2026","[]","","[""2 years""]","[]","[]","[""French""]","","","","[""Education & mentoring"",""Collaboration""]","[""Education & mentoring""]","[""description_over_500_chars""]"
